optimizer_category,problem_type,optimizer_name,problem_name,best_result,best_step,used_budget,error_message,runtime,seed,efficiency
s,a,OtterTune,rf-168868,0.0,11.0,198.0,,,109,0.04477611940298507
a,a,ParamILS,rf-168868,0.0,29.0,84.0,,,109,0.04477611940298507
g,a,SA,rf-168868,0.01,64.0,198.0,,,109,0.11940298507462686
a,a,UQGuided,rf-168868,0.0,151.0,198.0,,,109,0.04477611940298507
g,a,PSO,rf-168868,0.01,35.0,133.0,,,109,0.04477611940298507
a,a,HABO,rf-168868,0.01,31.0,125.0,,,109,0.07462686567164178
g,a,DE,rf-168868,0.0,130.0,198.0,,,109,0.04477611940298507
a,a,SMAC,rf-168868,0.0,6.0,98.0,,,109,0.04477611940298507
g,a,HillClimbing,rf-168868,0.0,51.0,82.0,,,109,0.04477611940298507
a,a,GGA,rf-168868,0.01,179.0,198.0,,,109,0.029850746268656716
s,a,Tuneful,rf-168868,0.0,60.0,198.0,,,109,0.07462686567164178
s,a,ROBOTune,rf-168868,0.0,101.0,198.0,,,109,0.04477611940298507
s,a,SWAY,rf-168868,0.12,67.0,198.0,,,109,1.0
g,a,CMAES,rf-168868,0.0,39.0,69.0,,,109,0.029850746268656716
g,a,GA,rf-168868,0.0,198.0,198.0,,,109,0.04477611940298507
a,a,irace,rf-168868,0.0,71.0,142.0,,,109,0.029850746268656716
s,a,ResTune,rf-168868,0.04,7.0,198.0,,,109,0.029850746268656716
s,a,BOCA,rf-168868,0.06,3.0,24.0,,,109,0.04477611940298507
g,a,ACO,rf-168868,0.03,30.0,135.0,,,109,0.029850746268656716
s,a,BestConfig,rf-168868,0.01,119.0,198.0,,,109,0.029850746268656716
a,a,DEHB,rf-168868,0.0,536.0,96.9629629629634,,,109,0.05970149253731343
s,a,ATConf,rf-168868,0.0,12.0,198.0,,,109,0.04477611940298507
g,a,ES,rf-168868,0.0,172.0,198.0,,,109,0.04477611940298507
a,s,SMAC,VP8,0.0,110.0,315.0,,,109,0.18181818181818182
a,s,Hyperband,VP8,86053.20000000001,56.0,315.0,,,109,1.0
g,s,GA,VP8,118187.00000000004,106.0,314.0,,,109,1.3636363636363635
g,s,RandomSearch,VP8,37621.80000000002,121.0,315.0,,,109,0.8181818181818182
s,s,PromiseTune,VP8,0.0,64.0,315.0,,,109,0.13636363636363635
s,s,ConEx,VP8,237.40000000002328,260.0,315.0,,,109,0.8181818181818182
g,s,BO,VP8,195110.00000000003,22.0,315.0,,,109,1.0
g,s,ACO,VP8,444.0,211.0,221.0,,,109,0.45454545454545453
s,s,ATConf,VP8,1348.8000000000466,231.0,315.0,,,109,0.3181818181818182
s,s,ResTune,VP8,150100.2,188.0,315.0,,,109,0.8636363636363636
a,s,HEBO,VP8,0.0,238.0,315.0,,,109,0.45454545454545453
a,s,irace,VP8,32257.20000000001,253.0,315.0,,,109,0.45454545454545453
g,s,HillClimbing,VP8,237.40000000002328,32.0,57.0,,,109,0.5
s,s,OtterTune,VP8,33034.40000000002,47.0,315.0,,,109,0.2727272727272727
g,s,DE,VP8,97320.40000000002,58.0,315.0,,,109,0.9090909090909091
s,s,BestConfig,VP8,37621.80000000002,121.0,315.0,,,109,0.8181818181818182
s,s,Tuneful,VP8,142355.2,6.0,315.0,,,109,0.2727272727272727
a,s,HABO,VP8,37335.00000000003,199.0,315.0,,,109,0.09090909090909091
s,s,BOCA,VP8,114991.60000000003,258.0,315.0,,,109,0.6363636363636364
s,s,FLASH,VP8,0.0,253.0,315.0,,,109,0.8181818181818182
s,s,ROBOTune,VP8,33309.00000000003,168.0,315.0,,,109,1.7727272727272727
g,s,SA,VP8,307.80000000004657,32.0,56.0,,,109,0.5
g,s,ES,VP8,237.40000000002328,209.0,315.0,,,109,0.5454545454545454
a,s,UQGuided,VP8,237.40000000002328,114.0,224.0,,,109,0.5454545454545454
g,s,PSO,VP8,0.0,247.0,280.0,,,109,0.9545454545454546
a,s,DEHB,VP8,538.8000000000466,89.0,315.0,,,109,0.09090909090909091
s,s,SWAY,VP8,33111.80000000002,1.0,315.0,,,109,0.09090909090909091
a,s,GGA,VP8,103674.80000000002,309.0,315.0,,,109,1.0909090909090908
g,s,CMAES,VP8,37484.20000000001,204.0,315.0,,,109,0.7272727272727273
a,s,BOHB,VP8,86053.20000000001,110.0,315.0,,,109,1.0
a,s,ParamILS,VP8,538.8000000000466,57.0,109.0,,,109,1.0
a,s,ParamILS,PostgreSQL,50692.4,41.0,86.0,,,109,0.36666666666666664
g,s,CMAES,PostgreSQL,50669.0,97.0,252.0,,,109,0.38333333333333336
a,s,DEHB,PostgreSQL,50687.2,228.0,252.0,,,109,0.2
g,s,ACO,PostgreSQL,50687.2,17.0,252.0,,,109,0.13333333333333333
s,s,SWAY,PostgreSQL,50669.0,71.0,252.0,,,109,0.8666666666666667
a,s,GGA,PostgreSQL,50669.0,210.0,252.0,,,109,0.8666666666666667
s,s,FLASH,PostgreSQL,50669.0,163.0,252.0,,,109,0.21666666666666667
a,s,HEBO,PostgreSQL,50687.2,162.0,252.0,,,109,0.15
a,s,HABO,PostgreSQL,50692.4,107.0,252.0,,,109,0.11666666666666667
s,s,Tuneful,PostgreSQL,50735.4,30.0,118.0,,,109,0.03333333333333333
s,s,ROBOTune,PostgreSQL,50687.2,232.0,252.0,,,109,0.25
s,s,BestConfig,PostgreSQL,50687.2,166.0,252.0,,,109,0.21666666666666667
g,s,BO,PostgreSQL,50890.8,60.0,67.0,,,109,1.0
s,s,ATConf,PostgreSQL,50692.4,143.0,252.0,,,109,0.6333333333333333
s,s,BOCA,PostgreSQL,50687.2,36.0,252.0,,,109,0.23333333333333334
g,s,PSO,PostgreSQL,50692.4,24.0,143.0,,,109,0.25
g,s,DE,PostgreSQL,50744.2,55.0,252.0,,,109,0.31666666666666665
s,s,OtterTune,PostgreSQL,50735.4,199.0,252.0,,,109,0.8
g,s,GA,PostgreSQL,50707.6,209.0,251.0,,,109,0.18333333333333332
s,s,PromiseTune,PostgreSQL,50669.0,108.0,252.0,,,109,0.06666666666666667
a,s,UQGuided,PostgreSQL,50692.4,70.0,103.0,,,109,0.3333333333333333
g,s,ES,PostgreSQL,50669.0,208.0,252.0,,,109,0.4166666666666667
g,s,SA,PostgreSQL,50770.0,3.0,22.0,,,109,0.03333333333333333
s,s,ConEx,PostgreSQL,50687.2,182.0,252.0,,,109,0.21666666666666667
a,s,irace,PostgreSQL,50687.2,17.0,154.0,,,109,0.13333333333333333
a,s,Hyperband,PostgreSQL,50687.2,58.0,252.0,,,109,0.11666666666666667
g,s,RandomSearch,PostgreSQL,50687.2,166.0,252.0,,,109,0.21666666666666667
a,s,BOHB,PostgreSQL,50687.2,73.0,252.0,,,109,0.11666666666666667
g,s,HillClimbing,PostgreSQL,50770.0,3.0,13.0,,,109,0.03333333333333333
s,s,ResTune,PostgreSQL,50841.6,7.0,57.0,,,109,0.11666666666666667
a,s,SMAC,PostgreSQL,50739.2,28.0,36.0,,,109,0.45
s,s,ATConf,redis,3174.770000000004,28.0,183.0,,,109,0.35135135135135137
a,s,Hyperband,redis,4133.936666666661,180.0,183.0,,,109,0.7567567567567568
a,s,ParamILS,redis,8194.169999999984,37.0,183.0,,,109,1.0
a,s,GGA,redis,4133.936666666661,102.0,183.0,,,109,1.0
g,s,BO,redis,1761.2799999999988,66.0,183.0,,,109,0.7027027027027027
a,s,HABO,redis,4191.783333333326,6.0,82.0,,,109,0.16216216216216217
s,s,FLASH,redis,1761.2799999999988,17.0,183.0,,,109,0.32432432432432434
s,s,BOCA,redis,3946.179999999993,93.0,183.0,,,109,0.21621621621621623
g,s,PSO,redis,4522.789999999979,48.0,142.0,,,109,0.43243243243243246
g,s,GA,redis,773.0933333333232,28.0,182.0,,,109,0.6756756756756757
a,s,BOHB,redis,4807.016666666663,39.0,183.0,,,109,1.054054054054054
s,s,ROBOTune,redis,773.0933333333232,145.0,183.0,,,109,0.05405405405405406
g,s,ES,redis,4511.0,65.0,183.0,,,109,1.3783783783783783
g,s,ACO,redis,4807.016666666663,30.0,183.0,,,109,0.7837837837837838
a,s,irace,redis,0.0,169.0,183.0,,,109,1.4594594594594594
s,s,SWAY,redis,2492.87999999999,71.0,183.0,,,109,0.7837837837837838
s,s,PromiseTune,redis,4734.203333333338,94.0,183.0,,,109,0.40540540540540543
a,s,UQGuided,redis,4878.916666666657,11.0,78.0,,,109,0.1891891891891892
g,s,DE,redis,2492.87999999999,130.0,183.0,,,109,0.3783783783783784
a,s,DEHB,redis,3759.91333333333,123.0,183.0,,,109,0.9459459459459459
g,s,HillClimbing,redis,7546.743333333332,7.0,32.0,,,109,0.1891891891891892
g,s,SA,redis,7546.743333333332,8.0,30.0,,,109,0.21621621621621623
s,s,BestConfig,redis,6151.46666666666,87.0,183.0,,,109,1.4864864864864864
s,s,OtterTune,redis,2666.970000000001,75.0,183.0,,,109,0.5675675675675675
g,s,CMAES,redis,4662.046666666662,177.0,183.0,,,109,0.08108108108108109
a,s,SMAC,redis,5202.389999999999,86.0,183.0,,,109,0.5675675675675675
s,s,Tuneful,redis,4056.3099999999977,80.0,183.0,,,109,0.40540540540540543
s,s,ResTune,redis,1761.2799999999988,74.0,183.0,,,109,0.1891891891891892
a,s,HEBO,redis,2378.7833333333256,1.0,183.0,,,109,0.10810810810810811
s,s,ConEx,redis,1761.2799999999988,17.0,183.0,,,109,0.32432432432432434
g,s,RandomSearch,redis,1761.2799999999988,17.0,183.0,,,109,0.32432432432432434
s,a,OtterTune,nn-146821,0.0,13.0,102.0,,,109,0.5
g,a,ES,nn-146821,0.0,6.0,102.0,,,109,0.5
a,a,DEHB,nn-146821,0.0,121.0,5.000000000000002,,,109,0.6250000000000002
g,a,HillClimbing,nn-146821,0.0,32.0,53.0,,,109,0.5
s,a,SWAY,nn-146821,0.0,1.0,102.0,,,109,1.75
s,a,ROBOTune,nn-146821,0.0,76.0,102.0,,,109,1.25
a,a,irace,nn-146821,0.0,20.0,102.0,,,109,1.625
s,a,ATConf,nn-146821,0.0,27.0,102.0,,,109,0.5
s,a,BestConfig,nn-146821,0.0,12.0,102.0,,,109,0.375
a,a,UQGuided,nn-146821,0.0,19.0,102.0,,,109,0.5
g,a,PSO,nn-146821,0.0,6.0,82.0,,,109,0.5
g,a,CMAES,nn-146821,0.0,1.0,102.0,,,109,0.5
g,a,GA,nn-146821,0.0,6.0,101.0,,,109,0.5
a,a,HEBO,nn-146821,0.0,14.0,102.0,,,109,0.375
g,a,ACO,nn-146821,0.0,49.0,58.0,,,109,2.0
a,a,HABO,nn-146821,0.0,3.0,102.0,,,109,0.375
a,a,Hyperband,nn-146821,0.0,120.0,4.987654320987655,,,109,0.6234567901234569
a,a,BOHB,nn-146821,0.0,102.0,4.4444444444444455,,,109,0.5555555555555557
g,a,DE,nn-146821,0.0,6.0,102.0,,,109,0.5
a,a,SMAC,nn-146821,0.0,26.0,102.0,,,109,0.625
a,a,ParamILS,nn-146821,0.0,6.0,68.0,,,109,0.5
a,a,GGA,nn-146821,0.0,15.0,102.0,,,109,0.25
s,a,FLASH,nn-146821,0.0,6.0,102.0,,,109,0.5
s,a,ResTune,nn-146821,0.01,8.0,102.0,,,109,1.0
s,a,PromiseTune,nn-146821,0.01,3.0,102.0,,,109,0.375
g,a,SA,nn-146821,0.0,44.0,102.0,,,109,0.375
s,a,Tuneful,nn-146821,0.0,45.0,102.0,,,109,0.75
g,a,RandomSearch,nn-146821,0.0,6.0,102.0,,,109,0.5
g,a,BO,nn-146821,0.0,6.0,102.0,,,109,0.5
s,a,BOCA,nn-146821,0.0,42.0,102.0,,,109,0.5
s,a,ConEx,nn-146821,0.0,6.0,102.0,,,109,0.5
g,a,SA,CNN-Cifar10,0.5464025984764099,266.0,306.0,,,109,0.3333333333333333
s,a,ROBOTune,CNN-Cifar10,0.5323307528495789,39.0,306.0,,,109,0.15
g,a,ES,CNN-Cifar10,0.446472887468338,141.0,306.0,,,109,0.18333333333333332
s,a,OtterTune,CNN-Cifar10,0.5281235768318177,297.0,306.0,,,109,0.35
s,a,FLASH,CNN-Cifar10,0.4880646472930908,171.0,306.0,,,109,0.2833333333333333
a,a,GGA,CNN-Cifar10,0.5257698857307435,269.0,306.0,,,109,0.31666666666666665
a,a,HEBO,CNN-Cifar10,0.4763969098091125,26.0,306.0,,,109,0.13333333333333333
a,a,DEHB,CNN-Cifar10,0.5284752346038818,184.0,306.0,,,109,0.05
s,a,Tuneful,CNN-Cifar10,0.7036776945114136,60.0,228.0,,,109,1.0
g,a,GA,CNN-Cifar10,0.5493843001842499,131.0,305.0,,,109,0.21666666666666667
g,a,RandomSearch,CNN-Cifar10,0.4763969098091125,209.0,306.0,,,109,0.2833333333333333
a,a,Hyperband,CNN-Cifar10,0.4880646472930908,254.0,306.0,,,109,0.35
s,a,ATConf,CNN-Cifar10,0.4763969098091125,87.0,306.0,,,109,0.1
g,a,HillClimbing,CNN-Cifar10,0.5491331205368042,67.0,67.0,,,109,0.5
s,a,ConEx,CNN-Cifar10,0.4763969098091125,157.0,306.0,,,109,0.2833333333333333
s,a,BOCA,CNN-Cifar10,0.5543668796539306,236.0,306.0,,,109,0.2
g,a,PSO,CNN-Cifar10,0.4880646472930908,207.0,225.0,,,109,0.23333333333333334
g,a,CMAES,CNN-Cifar10,0.5169846662521362,299.0,306.0,,,109,0.06666666666666667
g,a,DE,CNN-Cifar10,0.4488589830875397,188.0,306.0,,,109,0.2833333333333333
s,a,ResTune,CNN-Cifar10,0.5482259685516357,81.0,306.0,,,109,0.05
s,a,PromiseTune,CNN-Cifar10,0.5468208345413208,143.0,306.0,,,109,0.03333333333333333
a,a,ParamILS,CNN-Cifar10,0.5853400653839111,124.0,306.0,,,109,0.31666666666666665
a,a,SMAC,CNN-Cifar10,0.4511662720680237,219.0,306.0,,,109,0.1
s,a,BestConfig,CNN-Cifar10,0.4488589830875397,31.0,306.0,,,109,0.38333333333333336
a,a,BOHB,CNN-Cifar10,0.5169846662521362,155.0,306.0,,,109,0.35
s,a,SWAY,CNN-Cifar10,0.4808237187385559,1.0,306.0,,,109,0.03333333333333333
g,a,ACO,CNN-Cifar10,0.5402824084281921,183.0,185.0,,,109,0.11666666666666667
a,a,UQGuided,CNN-Cifar10,0.4488589830875397,256.0,306.0,,,109,0.23333333333333334
a,a,irace,CNN-Cifar10,0.4488589830875397,25.0,239.0,,,109,0.11666666666666667
a,a,HABO,CNN-Cifar10,0.4488589830875397,66.0,203.0,,,109,0.03333333333333333
g,a,BO,CNN-Cifar10,0.5402824084281921,220.0,306.0,,,109,0.3
s,a,ROBOTune,CNN-ColorectalHistology,0.2746299418710893,36.0,221.0,,,109,4.0
a,a,GGA,CNN-ColorectalHistology,0.2413627101529029,51.0,221.0,,,109,5.666666666666667
a,a,UQGuided,CNN-ColorectalHistology,0.2413627101529029,208.0,221.0,,,109,0.5555555555555556
g,a,BO,CNN-ColorectalHistology,0.2612092168100418,96.0,221.0,,,109,0.5555555555555556
g,a,ES,CNN-ColorectalHistology,0.2162174231583072,98.0,221.0,,,109,0.5555555555555556
a,a,HABO,CNN-ColorectalHistology,0.259991182915626,155.0,221.0,,,109,4.111111111111111
s,a,BestConfig,CNN-ColorectalHistology,0.2363833015964877,33.0,221.0,,,109,3.6666666666666665
s,a,FLASH,CNN-ColorectalHistology,0.2426655066590155,90.0,221.0,,,109,0.5555555555555556
a,a,BOHB,CNN-ColorectalHistology,0.2413627101529029,76.0,276.0,,,109,2.6666666666666665
s,a,ConEx,CNN-ColorectalHistology,0.2363833015964877,35.0,221.0,,,109,0.5555555555555556
s,a,OtterTune,CNN-ColorectalHistology,0.2474508208613242,183.0,221.0,,,109,0.5555555555555556
a,a,Hyperband,CNN-ColorectalHistology,0.2413627101529029,60.0,276.0,,,109,2.6666666666666665
s,a,SWAY,CNN-ColorectalHistology,0.2010111683799374,1.0,221.0,,,109,0.2222222222222222
g,a,HillClimbing,CNN-ColorectalHistology,0.2143551154482749,49.0,68.0,,,109,0.3333333333333333
g,a,DE,CNN-ColorectalHistology,0.2070440847066141,183.0,221.0,,,109,0.5555555555555556
s,a,Tuneful,CNN-ColorectalHistology,0.2781459328628355,9.0,94.0,,,109,1.0
a,a,HEBO,CNN-ColorectalHistology,0.2430387057604328,53.0,221.0,,,109,0.4444444444444444
g,a,SA,CNN-ColorectalHistology,0.2405995380493902,4.0,164.0,,,109,0.3333333333333333
g,a,GA,CNN-ColorectalHistology,0.246263426157736,149.0,220.0,,,109,0.5555555555555556
g,a,RandomSearch,CNN-ColorectalHistology,0.2363833015964877,35.0,221.0,,,109,0.5555555555555556
a,a,SMAC,CNN-ColorectalHistology,0.2179349213838577,140.0,221.0,,,109,7.555555555555555
s,a,BOCA,CNN-ColorectalHistology,0.2569114806190614,129.0,221.0,,,109,0.5555555555555556
g,a,ACO,CNN-ColorectalHistology,0.2193796226093846,48.0,171.0,,,109,0.3333333333333333
g,a,CMAES,CNN-ColorectalHistology,0.2659617931612076,199.0,221.0,,,109,9.11111111111111
a,a,irace,CNN-ColorectalHistology,0.2162174231583072,38.0,221.0,,,109,0.3333333333333333
s,a,PromiseTune,CNN-ColorectalHistology,0.2352795749902725,210.0,221.0,,,109,7.0
g,a,PSO,CNN-ColorectalHistology,0.2211353600986542,139.0,182.0,,,109,0.5555555555555556
s,a,ResTune,CNN-ColorectalHistology,0.2393378298128805,215.0,221.0,,,109,2.0
s,a,ATConf,CNN-ColorectalHistology,0.2324001606433622,149.0,221.0,,,109,0.5555555555555556
a,a,ParamILS,CNN-ColorectalHistology,0.2682226343500998,5.0,221.0,,,109,0.5555555555555556
a,a,DEHB,CNN-ColorectalHistology,0.2594085177106242,169.0,221.0,,,109,17.0
a,a,HABO,xgb-167119,0.0,39.0,96.0,,,109,0.20212765957446807
g,a,PSO,xgb-167119,0.0,4.0,87.0,,,109,0.031914893617021274
s,a,ROBOTune,xgb-167119,0.0,4.0,96.0,,,109,0.0425531914893617
s,a,ATConf,xgb-167119,0.0,4.0,96.0,,,109,0.031914893617021274
s,a,FLASH,xgb-167119,0.0,4.0,96.0,,,109,0.031914893617021274
g,a,CMAES,xgb-167119,0.0,11.0,96.0,,,109,0.031914893617021274
g,a,ACO,xgb-167119,0.0,14.0,20.0,,,109,0.02127659574468085
a,a,Hyperband,xgb-167119,0.0,40.0,3.9970000000000008,,,109,0.042521276595744686
a,a,DEHB,xgb-167119,0.0,40.0,4.0,,,109,0.0425531914893617
s,a,ConEx,xgb-167119,0.0,4.0,96.0,,,109,0.031914893617021274
s,a,ResTune,xgb-167119,0.0099999999999998,6.0,96.0,,,109,0.06382978723404255
a,a,irace,xgb-167119,0.0,15.0,96.0,,,109,0.02127659574468085
a,a,GGA,xgb-167119,0.0,5.0,96.0,,,109,0.05319148936170213
s,a,BOCA,xgb-167119,0.0,4.0,46.0,,,109,0.031914893617021274
s,a,PromiseTune,xgb-167119,0.0,20.0,96.0,,,109,0.02127659574468085
g,a,RandomSearch,xgb-167119,0.0,4.0,96.0,,,109,0.031914893617021274
a,a,HEBO,xgb-167119,0.0,6.0,96.0,,,109,0.05319148936170213
g,a,DE,xgb-167119,0.0,4.0,96.0,,,109,0.031914893617021274
a,a,BOHB,xgb-167119,0.0,53.0,6.994999999999999,,,109,0.07441489361702126
s,a,OtterTune,xgb-167119,0.0,4.0,96.0,,,109,0.031914893617021274
s,a,SWAY,xgb-167119,0.0099999999999998,94.0,96.0,,,109,1.0
a,a,SMAC,xgb-167119,0.0,23.0,96.0,,,109,0.02127659574468085
s,a,Tuneful,xgb-167119,0.0,10.0,96.0,,,109,0.10638297872340426
s,a,BestConfig,xgb-167119,0.0,65.0,96.0,,,109,0.02127659574468085
g,a,BO,xgb-167119,0.0,4.0,96.0,,,109,0.031914893617021274
a,a,UQGuided,xgb-167119,0.0,4.0,96.0,,,109,0.031914893617021274
g,a,SA,xgb-167119,0.0,50.0,96.0,,,109,0.2553191489361702
a,a,ParamILS,xgb-167119,0.0,4.0,69.0,,,109,0.031914893617021274
g,a,HillClimbing,xgb-167119,0.0099999999999998,1.0,36.0,,,109,0.031914893617021274
g,a,GA,xgb-167119,0.0,4.0,95.0,,,109,0.031914893617021274
g,a,ES,xgb-167119,0.0,4.0,96.0,,,109,0.031914893617021274
a,a,BOHB,nn-3917,0.02,1148.0,128.49382716049388,,,109,1.2376543209876547
s,a,ROBOTune,nn-3917,0.03,133.0,257.0,,,109,5.0
g,a,BO,nn-3917,0.0699999999999999,4.0,257.0,,,109,1.0
s,a,SWAY,nn-3917,0.03,1.0,257.0,,,109,0.5
g,a,ACO,nn-3917,0.02,69.0,111.0,,,109,4.0
s,a,ATConf,nn-3917,0.03,24.0,257.0,,,109,1.0
g,a,GA,nn-3917,0.03,20.0,256.0,,,109,1.0
s,a,OtterTune,nn-3917,0.02,235.0,257.0,,,109,1.0
s,a,ResTune,nn-3917,0.0599999999999999,3.0,257.0,,,109,0.75
s,a,BestConfig,nn-3917,0.0499999999999999,64.0,257.0,,,109,3.5
g,a,CMAES,nn-3917,0.02,11.0,73.0,,,109,0.5
g,a,SA,nn-3917,0.02,158.0,257.0,,,109,1.0
s,a,PromiseTune,nn-3917,0.02,115.0,257.0,,,109,1.5
a,a,irace,nn-3917,0.02,189.0,229.0,,,109,4.0
s,a,FLASH,nn-3917,0.03,53.0,257.0,,,109,1.0
a,a,HABO,nn-3917,0.02,86.0,257.0,,,109,3.5
a,a,GGA,nn-3917,0.03,164.0,257.0,,,109,1.0
g,a,DE,nn-3917,0.02,124.0,257.0,,,109,1.0
s,a,Tuneful,nn-3917,0.03,240.0,257.0,,,109,1.25
a,a,SMAC,nn-3917,0.02,84.0,254.0,,,109,1.5
a,a,UQGuided,nn-3917,0.03,198.0,257.0,,,109,1.0
g,a,RandomSearch,nn-3917,0.0499999999999999,65.0,257.0,,,109,1.0
s,a,BOCA,nn-3917,0.0499999999999999,30.0,257.0,,,109,1.0
a,a,Hyperband,nn-3917,0.02,368.0,36.987654320987644,,,109,1.2500000000000004
a,a,DEHB,nn-3917,0.02,1372.0,145.18518518518604,,,109,1.2500000000000004
s,a,ConEx,nn-3917,0.04,191.0,257.0,,,109,1.0
g,a,PSO,nn-3917,0.02,121.0,228.0,,,109,1.0
a,a,ParamILS,nn-3917,0.04,37.0,91.0,,,109,1.0
g,a,HillClimbing,nn-3917,0.02,31.0,66.0,,,109,1.75
a,a,HEBO,nn-3917,0.03,36.0,257.0,,,109,3.5
g,a,ES,nn-3917,0.02,174.0,257.0,,,109,1.0
g,s,SA,SQL,13.0035582158176,117.0,190.0,,,109,0.5882352941176471
g,s,GA,SQL,12.8351330907988,172.0,189.0,,,109,0.23529411764705882
g,s,DE,SQL,12.7139047215963,68.0,190.0,,,109,0.23529411764705882
g,s,ES,SQL,13.0816136420566,63.0,190.0,,,109,0.23529411764705882
g,s,PSO,SQL,13.0135518905714,67.0,171.0,,,109,0.23529411764705882
s,s,Tuneful,SQL,13.1847043480472,11.0,15.0,,,109,0.6470588235294118
s,s,ROBOTune,SQL,12.8227727247358,68.0,190.0,,,109,0.35294117647058826
g,s,RandomSearch,SQL,12.7139047215963,152.0,190.0,,,109,0.23529411764705882
a,s,BOHB,SQL,12.6091023416946,125.0,190.0,,,109,0.23529411764705882
a,s,DEHB,SQL,12.8185583814903,43.0,190.0,,,109,0.23529411764705882
s,s,PromiseTune,SQL,13.0004727653845,148.0,190.0,,,109,0.11764705882352941
s,s,BOCA,SQL,13.0405968260911,181.0,190.0,,,109,0.23529411764705882
s,s,OtterTune,SQL,12.5129061611011,52.0,190.0,,,109,0.23529411764705882
a,s,SMAC,SQL,12.6091023416946,34.0,190.0,,,109,0.29411764705882354
s,s,ResTune,SQL,13.0035582158176,120.0,190.0,,,109,0.7058823529411765
a,s,HEBO,SQL,12.7427084128943,158.0,190.0,,,109,0.23529411764705882
g,s,BO,SQL,13.0004727653845,18.0,190.0,,,109,0.23529411764705882
a,s,HABO,SQL,12.9019257628701,165.0,190.0,,,109,0.11764705882352941
g,s,HillClimbing,SQL,13.6365561534775,17.0,25.0,,,109,1.0
a,s,ParamILS,SQL,13.3348282329957,13.0,76.0,,,109,0.23529411764705882
g,s,ACO,SQL,12.7139047215963,25.0,190.0,,,109,1.0588235294117647
s,s,SWAY,SQL,13.0816136420566,67.0,190.0,,,109,0.29411764705882354
s,s,BestConfig,SQL,12.7139047215963,152.0,190.0,,,109,0.23529411764705882
a,s,Hyperband,SQL,12.6091023416946,108.0,190.0,,,109,0.23529411764705882
s,s,ATConf,SQL,12.7139047215963,120.0,190.0,,,109,0.23529411764705882
a,s,irace,SQL,12.8185583814903,30.0,190.0,,,109,0.7647058823529411
a,s,UQGuided,SQL,13.0004727653845,73.0,190.0,,,109,0.23529411764705882
s,s,ConEx,SQL,12.7139047215963,152.0,190.0,,,109,0.23529411764705882
g,s,CMAES,SQL,13.0372635580656,138.0,190.0,,,109,0.17647058823529413
s,s,FLASH,SQL,12.8051838168866,129.0,190.0,,,109,0.23529411764705882
a,s,GGA,SQL,12.8185583814903,6.0,190.0,,,109,0.29411764705882354
s,a,ResTune,rf-146818,0.01,130.0,138.0,,,109,1.0
g,a,ACO,rf-146818,0.01,3.0,114.0,,,109,0.023076923076923078
g,a,HillClimbing,rf-146818,0.0,12.0,46.0,,,109,0.08461538461538462
s,a,SWAY,rf-146818,0.01,2.0,138.0,,,109,0.015384615384615385
g,a,ES,rf-146818,0.0,21.0,138.0,,,109,0.015384615384615385
s,a,BestConfig,rf-146818,0.01,13.0,138.0,,,109,0.1
s,a,BOCA,rf-146818,0.01,2.0,85.0,,,109,0.015384615384615385
a,a,HABO,rf-146818,0.0,43.0,81.0,,,109,0.06923076923076923
a,a,irace,rf-146818,0.01,3.0,129.0,,,109,0.023076923076923078
s,a,Tuneful,rf-146818,0.0,112.0,138.0,,,109,0.015384615384615385
a,a,SMAC,rf-146818,0.01,2.0,138.0,,,109,0.015384615384615385
a,a,UQGuided,rf-146818,0.0,14.0,138.0,,,109,0.015384615384615385
a,a,DEHB,rf-146818,0.01,61.0,10.999999999999996,,,109,0.08461538461538459
s,a,FLASH,rf-146818,0.0,94.0,138.0,,,109,0.015384615384615385
a,a,Hyperband,rf-146818,0.01,53.0,6.91015625,,,109,0.053155048076923075
a,a,GGA,rf-146818,0.01,10.0,138.0,,,109,0.07692307692307693
g,a,GA,rf-146818,0.0,102.0,137.0,,,109,0.015384615384615385
s,a,ROBOTune,rf-146818,0.0,18.0,138.0,,,109,0.015384615384615385
g,a,BO,rf-146818,0.01,2.0,138.0,,,109,0.015384615384615385
g,a,DE,rf-146818,0.01,2.0,138.0,,,109,0.015384615384615385
g,a,CMAES,rf-146818,0.0,136.0,138.0,,,109,0.4
s,a,ConEx,rf-146818,0.0,36.0,138.0,,,109,0.015384615384615385
g,a,PSO,rf-146818,0.01,2.0,108.0,,,109,0.015384615384615385
a,a,BOHB,rf-146818,0.0,560.0,130.421875,,,109,0.053155048076923075
a,a,HEBO,rf-146818,0.01,10.0,138.0,,,109,0.07692307692307693
g,a,RandomSearch,rf-146818,0.01,2.0,138.0,,,109,0.015384615384615385
a,a,ParamILS,rf-146818,0.0,12.0,69.0,,,109,0.015384615384615385
s,a,PromiseTune,rf-146818,0.0,123.0,138.0,,,109,0.015384615384615385
s,a,ATConf,rf-146818,0.0,25.0,138.0,,,109,0.015384615384615385
g,a,SA,rf-146818,0.0,56.0,138.0,,,109,0.1
s,a,OtterTune,rf-146818,0.0,97.0,138.0,,,109,0.015384615384615385
s,s,ATConf,spear,0.0,70.0,240.0,,,109,0.18181818181818182
a,s,Hyperband,spear,0.02,197.0,240.0,,,109,0.045454545454545456
s,s,BestConfig,spear,0.01,74.0,240.0,,,109,0.18181818181818182
g,s,HillClimbing,spear,0.365,44.0,59.0,,,109,1.0
